SEKVENS	KODE	NIVEAU	TITEL	GENERELLE_NOTER	INKLUDERER	INKLUDERER_OGSÅ	EKSKLUDERER	PARAGRAF	MÅLEENHED
3469	6696	5	Journalistik (komb. SAM), bach.						
3470	6697	5	Journalistik (komb. NAT), bach.						
3471	6698	5	Journalistik (komb. HUM.TEK), bach.						
3472	60253215	4	Retorik, BACH						
3473	6666	5	Retorik, bach.						
3474	602535	3	Informationsvidenskab mv., BACH						
3475	60253510	4	Informationsvidenskab mv., BACH						
3476	5463	5	Informationsstudier, bach.						
3477	5948	5	Information management, bach.						
3478	6532	5	Bibliotekskundskab og videnskommunikation, bach.						
3479	6546	5	Informationsvidenskab, it og interaktionsdesign						
3480	6672	5	Multimedia, bach.						
3481	602540	3	Oplevelses-design, BACH						
3482	60254010	4	Oplevelses-design, BACH						
3483	3154	5	Art and technology, bach.						
3484	6154	5	Performance-design (komb. HUM), bach.						
3485	6155	5	Performance-design (komb. SAM), bach.						
3486	6156	5	Performance-design (komb. NAT), bach.						
3487	6157	5	Performance-design (komb. HUM-TEK), bach.						
3488	6681	5	Kunst og teknologi, bach.						
3489	602542	3	Musikterapi, BACH						
3490	60254210	4	Musikterapi, BACH						
3491	6030	5	Musikterapi, bach.						
3492	6298	5	Musikterapi, fællessemester (bach.)						
3493	602545	3	Religion og religionsvidenskab, BACH						
3494	60254510	4	Religion og religionsvidenskab, BACH						
3495	6612	5	Religionshistorie, bach.						
3496	6670	5	Religion studier/videnskab, bach.						
3497	602550	3	Lingvistik, BACH						
3498	60255010	4	Lingvistik, BACH						
3499	3032	5	Lingvistik, bach.						
3500	6504	5	Sprogvidenskab og lingvistik, bach.						
3501	602552	3	Dansk-nordisk sprog og litteratur, BACH						
3502	60255210	4	Dansk-nordisk sprog og litteratur, BACH						
3503	6403	5	Dansk (komb. HUM), bach.						
3504	6404	5	Dansk (komb. SAM), bach.						
3505	6405	5	Dansk (komb. NAT), bach.						
3506	6406	5	Dansk (komb. HUM-TEK), bach.						
3507	6590	5	Dansk, bach.						
3508	6592	5	Nordisk sprog og litteratur, bach.						
3509	602555	3	Mellemøstens sprog, BACH						
3510	60255510	4	Mellemøstens sprog uden nærmere angivelse, BACH						
3511	3034	5	Arabisk- og islamstudier, bach.						
3512	6616	5	Semitisk, bach.						
3513	6622	5	Mellemøstens sprog og samfund, bach.						
3514	60255515	4	Arabisk, BACH						
3515	6600	5	Mellemøstens sprog og samfund-arabisk, bach.						
3516	60255520	4	Hebraisk, BACH						
3517	6602	5	Mellemøstens sprog og samfund-hebraisk, bach.						
3518	60255525	4	Persisk, BACH						
3519	6552	5	Persisk, bach.						
3520	6610	5	Mellemøstens sprog og samfund-persisk, bach.						
3521	60255530	4	Tyrkisk, BACH						
3522	6614	5	Mellemøstens sprog og samfund-tyrkisk, bach.						
3523	602557	3	Romanske sprog, BACH						
3524	60255710	4	Fransk, BACH						
3525	6530	5	Fransk sprog,litteratur og kultur, bach.						
3526	6686	5	Fransk (komb. HUM), bach.						
3527	6687	5	Fransk (komb. SAM), bach.						
3528	6688	5	Fransk (komb. NAT), bach.						
3529	6689	5	Fransk (komb. HUM-TEK), bach.						
3530	60255715	4	Italiensk, BACH						
3531	6550	5	Italiensk sprog og kultur, bach.						
3532	60255720	4	Portugisisk og brasilliansk, BACH						
3533	3066	5	Brasilianske studier, bach.						
3534	3068	5	Portugisiske og brasilianske studier, bach.						
3535	6604	5	Portugisisk, bach.						
3536	60255725	4	Rumænsk, BACH						
3537	6558	5	Rumænsk, bach.						
3538	60255730	4	Spansk, BACH						
3539	3039	5	Spansk og spanskamerikansk sprog, litteratur og kultur, bach.						
3540	3041	5	Spansk sprog og kultur, bach.						
3541	6632	5	Spansk og spanskamerikanske studier, bach.						
3542	6652	5	Sprog og internationale studier-spansk, bach.						
3543	602560	3	Slavisk, østeuropa og balkan, BACH						
3544	60256010	4	Slavisk, østeuropa og balkan uden nærmere angivelse, BACH						
3545	3071	5	Øst- og sydøsteuropastudier, bulgarsk, bach.						
3546	3072	5	Øst- og sydøsteuropastudier, grækenlandsstudier, bach.						
3547	3073	5	Øst- og sydøsteuropastudier, polsk, bach.						
3548	3074	5	Øst- og sydøsteuropastudier, russisk, bach.						
3549	3172	5	Tjekkisk,bach.						
3550	3346	5	Rusland- og balkanstudier, bach.						
3551	3356	5	Østeuropastudier, bach.						
3552	6596	5	Øst- og sydøsteuropastudier, balkanstudier, bach.						
3553	6620	5	Østeuropastudier, bach.						
3554	602562	3	Sydøstasiatiske sprog, BACH						
3555	60256210	4	Indien og Sydasienstudier, BACH						
3556	6650	5	Moderne Indien og Sydasienstudier, bach.						
3557	60256215	4	Indonesisk, BACH						
3558	6548	5	Asienstudier, Indonesisk/Sydøstasienstudier, bach.						
3559	60256220	4	Thai, BACH						
3560	6555	5	Asienstudier, Thai/Sydøstasienstudier, bach.						
3561	602563	3	Østasiatiske sprog, BACH						
3562	60256310	4	Østasiatiske sprog uden nærmere angivelse, BACH						
3563	6646	5	Østasiatisk sprog og kultur, bach.						
3564	60256315	4	Japanstudier, BACH						
3565	6559	5	Asienstudier, Japanstudier, bach.						
3566	60256320	4	Kinastudier, BACH						
3567	6561	5	Asienstudier, Kinastudier, bach.						
3568	60256325	4	Koreastudier, BACH						
3569	6564	5	Asienstudier, Koreastudier, bach.						
3570	60256330	4	Tibetologi, BACH						
3571	6566	5	Asienstudier, Tibetologi, bach.						
3572	602565	3	Vestgermansk, BACH						
3573	60256510	4	Engelsk, BACH						
3574	6512	5	Engelsk, bach.						
3575	6618	5	Sprog og internationale studier-engelsk, bach.						
3576	6673	5	Engelsk (komb. HUM), bach.						
3577	6674	5	Engelsk (komb. SAM), bach.						
3578	6675	5	Engelsk (komb. NAT), bach.						
3579	6676	5	Engelsk (komb. HUM-TEK), bach.						
3580	60256515	4	Nederlandsk, BACH						
3581	6588	5	Nederlandsk, bach.						
3582	60256520	4	Tysk, BACH						
3583	6642	5	Tysk sprog, litteratur og kultur, bach.						
3584	7017	5	Tysk (komb. HUM), bach.						
3585	7018	5	Tysk (komb. SAM), bach.						
3586	7019	5	Tysk (komb. NAT), bach.						
3587	7020	5	Tysk (komb. HUM-TEK), bach.						
3588	602570	3	Klassisk sprog og filologi, BACH						
3589	60257010	4	Klassisk Indisk - sanskrit, BACH						
3590	6544	5	Asienstudier, Indologi, bach.						
3591	60257025	4	Klassisk filologi, BACH						
3592	3087	5	Klassisk filologi, bach.						
3593	3088	5	Græsk, klassisk, bach.						
3594	3089	5	Latin, bach.						
3595	3090	5	Oldtidskundskab, bach.						
3596	3272	5	Klassisk filologi, bach.						
3597	6560	5	Filologi klassisk, bach.						
3598	602571	3	Oldtidssprog, BACH						
3599	60257110	4	Oldtidssprog, BACH						
3600	6505	5	Mellemøstens sprog og samfund - Assyriologi, bach.						
3601	6594	5	Mellemøstens sprog og samfund - Ægyptologi, bach.						
3602	602575	3	Øvrige sproguddannelser, BACH						
3603	60257510	4	Finsk, BACH						
3604	6524	5	Finsk, bach.						
3605	60257515	4	Indianske sprog og kulturer, BACH						
3606	6542	5	Indianske sprog og kulturer, bach.						
3607	60257520	4	Indoeuropæisk, BACH						
3608	6574	5	Indoeuropæisk, bach.						
3609	60257525	4	Ungarsk, BACH						
3610	6644	5	Ungarsk, bach.						
3611	60257530	4	Sprog - international politik og historie, BACH						
3612	7621	5	Amerikanske studier, bach.						
3613	602585	3	Erhvervssproglige bachelorer, BACH						
3614	60258510	4	Erhvervssproglige bachelorer, BACH						
3615	5950	5	Erhvervssprog, bach.						
3616	5951	5	Engelsk-fransk erhvervssprog, bach.						
3617	5952	5	Engelsk-italiensk erhvervssprog, bach.						
3618	5953	5	Engelsk-russisk erhvervssprog, bach.						
3619	5954	5	Engelsk-spansk erhvervssprog, bach.						
3620	5955	5	Engelsk-tysk erhvervssprog, bach.						
3621	5956	5	Fransk-italiensk erhvervssprog, bach.						
3622	5957	5	Fransk-spansk erhvervssprog, bach.						
3623	5958	5	Fransk-tysk erhvervssprog, bach.						
3624	5959	5	Tysk-italiensk erhvervssprog, bach.						
3625	5960	5	Tysk-russisk erhvervssprog, bach.						
3626	5961	5	Tysk-spansk erhvervssprog, bach.						
3627	5988	5	Engelsk-amerikanske studier erhvervssproglig, bach.						
3628	5994	5	Russisk-spansk erhvervssprog, bach.						
3629	6576	5	Europæisk business, bach.						
3630	602589	3	Erhvervssprog, kombineret, BACH						
3631	60258910	4	Erhvervssprog, kombineret uden nærmere angivelse, BACH						
3632	3007	5	International virksomhedskommunikation i engelsk, bach.						
3633	3008	5	Internat. virksomhedskommunik., engelsk-it-webkomm.,bach.						
3634	3009	5	Internat. virksomhedskommunik., spansk og medier, bach.						
3635	3010	5	International virksomhedskommunikation i spansk, bach.						
3636	3011	5	Internat. virksomhedskommunik., tysk og medier, bach.						
3637	3012	5	International virksomhedskommunikation tysk, bach.						
3638	3013	5	Internat. virksomhedskommunikation, engelsk og IT, bach.						
3639	3014	5	International virksomhedskommunikation i fransk, bach.						
3640	3015	5	Internat. virksomhedskommunikation, spansk og IT, bach.						
3641	3016	5	Internat. virksomhedskommunikation, tysk og IT, bach.						
3642	3017	5	International virksomhedskommunikation, sproglig og kulturel formidling, bach.						
3643	3018	5	International virksomhedskommunikation i 2 fremmedsprog, bach.						
3644	3084	5	Marketing and management communication, bach.						
3645	5733	5	Interkulturel markedskommunikation, bach.						
3646	5940	5	Engelsk og organisationskommunikation, bach.						
3647	5941	5	Fransk erhvervssprog kombineret una, bach.						
3648	5942	5	Tysk erhvervssprog kombineret una, bach.						
3649	5943	5	Erhvervssprog og kulturformidling, bach.						
3650	5944	5	Erhvervssprog og IT, bach.						
3651	5945	5	Erhvervssprog og pædagogik, bach.						
3652	5946	5	Engelsk erhvervssprog kombineret una, bach.						
3653	5947	5	Markedsføringsøkonomi og engelsk erhvervssprog, bach.						
3654	5949	5	Spansk erhvervssprog kombineret una, bach.						
3655	5990	5	Erhvervssprog og medie, bach.						
3656	5992	5	International marketing erhvervssproglig, bach.						
3657	60258915	4	Erhvervssprog og europæiske studier, BACH						
3658	5932	5	Tysk erhvervssprog og europæiske studier, bach.						
3659	5933	5	Internat. virksomhedskommunik, eng.-europæiske studier, bach.						
3660	5934	5	Internat. virksomhedskommunik, fransk-europæiske studier, bach.						
3661	5935	5	Internat. virksomhedskommunik, spansk-europæiske studier, bach.						
3662	5991	5	Erhvervssprog og europæiske studier, bach.						
3663	60258920	4	Sprog og virksomhedskommunikation, BACH						
3664	3166	5	Internat. virksomhedskommunikation, arabisk, bach.						
3665	5931	5	Internat. virksomhedskommunik,eng.-internat.marketing, bach.						
3666	5936	5	Internat. virksomhedskommunik., tysk - kommunikation, bach.						
3667	5937	5	Internat. virksomhedskommunik., spansk - kommunikation, bach.						
3668	5938	5	Internat. virksomhedskommunik., engelsk - kommunikation, bach.						
3669	5939	5	Internat. virksomhedskommunik., fransk - kommunikation, bach.						
3670	5970	5	Internat. virksomhedskommunik., tysk-fransk, bach.						
3671	5971	5	Internat. virksomhedskommunik., tysk-spansk, bach.						
3672	5972	5	Internat. virksomhedskommunik., engelsk-fransk, bach.						
3673	5973	5	Internat. virksomhedskommunik., engelsk-spansk, bach.						
3674	5974	5	Internat. virksomhedskommunik., engelsk-tysk, bach.						
3675	5975	5	Internat. virksomhedskommunik., fransk-spansk, bach.						
3676	5976	5	International virksomhedskommunikation, engelsk, bach.						
3677	5977	5	International virksomhedskommunikation, fransk, bach.						
3678	5978	5	International virksomhedskommunikation, spansk, bach.						
3679	5979	5	International virksomhedskommunikation, tysk, bach.						
3680	6018	5	International virksomhedskommunikation, bach.						
3681	6045	5	Internat. virksomhedskommunikation, spansk, bach.						
3682	6046	5	Internat. virksomhedskommunikation, engelsk, bach.						
3683	6047	5	Internat. virksomhedskommunikation, fransk, bach.						
3684	6048	5	Internat. virksomhedskommunikation, tysk, bach.						
3685	602595	3	Humanistisk i øvrigt, BACH						
3686	60259510	4	Eskimologi, BACH						
3687	6554	5	Grønlandske og arktiske studier, bach.						
3688	60259525	4	Humanistiske uddannelser i øvrigt, BACH						
3689	6586	5	Musik/Musikvidenskab, bach.						
3690	6679	5	Designkultur, bach.						
3691	6680	5	Designkultur og økonomi, bach.						
3692	602597	3	Teologi, BACH						
3693	60259710	4	Teologi, BACH						
3694	7231	5	Teologi, bach.						
3695	6030	2	Kunstnerisk, BACH						
3696	603010	3	Kunstnerisk uden nærmere angivelse, BACH						
3697	60301010	4	Kunstnerisk uden nærmere angivelse, BACH						
3698	162	5	Kunstnerisk una - udvekslingstud. (bachelor)						
3699	703	5	Kunstnerisk, ivu (bachelor)						
3700	603015	3	Arkitektur, BACH						
3701	60301510	4	Arkitektur, BACH						
3702	6690	5	Arkitekt, bach.						
3703	603020	3	Bildende kunst, BACH						
3704	60302010	4	Bildende kunst, BACH						
3705	5813	5	Billedkunst, bach.						
3706	603050	3	Designer, BACH						
3707	60305010	4	Designer uden nærmere angivelse, BACH						
3708	5055	5	Designer, bach.						
3709	60305015	4	Designer, digitale medier, kommunikation, BACH						
3710	4032	5	Designer kommunikation, bach.						
3711	4033	5	Designer digital, bach.						
3712	4077	5	Designer interaktive medier, bach.						
3713	60305020	4	Designer, grafisk design, BACH						
3714	4035	5	Designer illustration, bach.						
3715	4071	5	Designer grafisk, bach.						
3716	60305030	4	Designer, industriel design, BACH						
3717	4078	5	Designer industriel, bach.						
3718	60305035	4	Designer, keramik og glas, BACH						
3719	4070	5	Designer keramik og glas, bach.						
3720	60305040	4	Designer, mode, tekstil, beklædning, BACH						
3721	4072	5	Designer beklædning, bach.						
3722	4073	5	Designer tekstil, bach.						
3723	4086	5	Designer mode, bach.						
3724	60305045	4	Designer, møbel, rum, indretning, BACH						
3725	4034	5	Designer rum og produktion, bach.						
3726	4074	5	Designer møbe og rum, bach.						
3727	4076	5	Designer indretning, bach.						
3728	60305050	4	Designer,mode,accessories,BACH						
3729	3043	5	Designer accessory design, bach.						
3730	603060	3	Konservator, BACH						
3731	60306010	4	Konservering - restaurering uden nærmere angivelse, BACH						
3732	5827	5	Konserveringsteknik, bach.						
3733	5831	5	Konserveringsteknik, bach.						
3734	60306015	4	Konservering - restaurering, grafisk, BACH						
3735	5829	5	Konserveringsteknik, grafisk, bach.						
3736	5838	5	Konserveringsteknik, grafisk, bach.						
3737	60306020	4	Konservering - restaurering, kulturhistorisk, BACH						
3738	5828	5	Konserveringsteknik, kulturhistorisk, bach.						
3739	5837	5	Konserveringsteknik, kulturhistorisk, bach.						
3740	60306025	4	Konservering - restaurering, kunst, BACH						
3741	5836	5	Konserveringsteknik, kunst, bach.						
3742	60306030	4	Konservering - restaurering, monumental, BACH						
3743	5819	5	Konserveringsteknik, monumentalkunst, bach.						
3744	5833	5	Konserveringsteknik, monumentalkunst, bach.						
3745	60306035	4	Konservering - restaurering, naturhistorisk, BACH						
3746	5826	5	Konserveringsteknik, naturhistorisk, bach.						
3747	5834	5	Konserveringsteknik, naturhistorisk, bach.						
3748	603065	3	Musik, BACH						
3749	60306510	4	Music management, BACH						
3750	5912	5	Music management, bach.						
3751	60306515	4	Lydteknik, musik, BACH						
3752	5911	5	Rytmisk musik, lydtekniker (gl)						
3753	7856	5	Lydtekniker (musik), bach.						
3754	60306520	4	Tonemester, musik, BACH						
3755	5923	5	Tonemester (musik) (gl.)						
3756	7855	5	Tonemester (musik), bach.						
3757	60306525	4	Sangskrivning, BACH						
3758	7853	5	Sangskrivning, bach.						
3759	60306530	4	Komponist og dirigent, BACH						
3760	7852	5	Komponist, bach.						
3761	60306540	4	Musik og musikpædagogik, BACH						
3762	5607	5	Musikpædagog						
3763	5899	5	Kor- og ensembleledelse, musikpædagog						
3764	5905	5	Instrument-sang, musikpædagog						
3765	5907	5	Kor- og ensembleledelse, musikpædagog						
3766	5908	5	Rytmisk musik, musikpædagog						
3767	5927	5	Musik og bevægelse/performance, bach.						
3768	5928	5	Musikledelse, bach.						
3769	5995	5	Folkemusik						
3770	7841	5	Klassisk instrument-sang-ensemble, bach.						
3771	7843	5	Musikpædagogik ensemble-korledelse, bach.						
3772	7845	5	Rytmisk instrument.-sang-ensemble, bach.						
3773	7846	5	Klassisk musikpædagogik (AM), bach.						
3774	7847	5	Rytmisk musikpædagogik (AM), bach.						
3775	7848	5	Musikpædagogik brobygning, bach.						
3776	7849	5	Elektronisk musik og lydkunst, bach.						
3777	7850	5	Kirkemusik, bach.						
3778	7851	5	Rytmisk musik, bach.						
3779	7858	5	Den individuelle musikuddannelse IM, bach.						
3780	7859	5	Folkemusik, bach.						
3781	7860	5	Musik og musikpædagogik, bach.						
3782	60306550	4	Musikteori, BACH						
3783	7854	5	Musikteori, bach.						
3784	60306555	4	Musikuddannelser i øvrigt, BACH						
3785	7857	5	Musikformidling, bach.						
3786	6035	2	Naturvidenskab, BACH						
3787	603510	3	Naturvidenskab uden nærmere angivelse, BACH						
3788	60351010	4	Naturvidenskab uden nærmere angivelse, BACH						
3789	163	5	Naturvidenskab una - udvekslingstud. (bachelor)						
3790	704	5	Naturvidenskab, ivu (bachelor)						
3791	6002	5	Teknik-naturvidenskab, basis (bach.) (AAU)						
3792	6006	5	Teknik- naturvidenskab, basis (kand.) (AAU)						
3793	6101	5	Naturvidenskab, bach. (RUC)						
3794	6495	5	Naturvidenskab una, bach.						
3795	8132	5	Naturvidenskab una, bach.						
3796	603515	3	Biokemi og molekylær biologi, BACH						
3797	60351510	4	Biokemi og molekylær biologi, BACH						
3798	3045	5	Biokemi, bach.						
3799	8050	5	Biokemi, bach.						
3800	8149	5	Molekylærbiologi, bach.						
3801	8156	5	Biokemi og molekylær biologi, bach.						
3802	8157	5	Biokemi, molekylær biologi og kemi, bach.						
3803	8158	5	Molekylærbiologi (komb.HUM), bach.						
3804	8159	5	Molekylærbiologi (komb.SAM), bach.						
3805	8161	5	Molekylærbiologi (komb.NAT), bach.						
3806	8162	5	Molekylærbiologi (komb.HUM-TEK), bach.						
3807	603517	3	Biologi, BACH						
3808	60351710	4	Biologi, BACH						
3809	3053	5	Eksperimentel biologi,bach.						
3810	8106	5	Almen biologi (komb.HUM), bach.						
3811	8107	5	Almen biologi (komb.SAM), bach.						
3812	8108	5	Almen biologi (komb. NAT), bach.						
3813	8109	5	Almen biologi (komb. HUM-TEK), bach.						
3814	8139	5	Biologi, bach.						
3815	8152	5	Biologi-bioteknologi, bach.						
3816	8154	5	Almen biologi, bach.						
3817	8169	5	Biologi, industribach.						
3818	60351715	4	Miljøbiologi, BACH						
3819	8153	5	Miljøbiologi, bach.						
3820	8194	5	Miljøbiologi (komb. HUM), bach.						
3821	8195	5	Miljøbiologi (komb. SAM), bach.						
3822	8196	5	Miljøbiologi (komb. NAT), bach.						
3823	8197	5	Miljøbiologi (komb. HUM-TEK), bach.						
3824	603520	3	Biomedicn og molekylær medicin, BACH						
3825	60352010	4	Biomedicin, BACH						
3826	8155	5	Biomedicin, bach.						
3827	60352015	4	Biomedicn og molekylær biomedicin, BACH						
3828	8150	5	Molekylær biomedicin /Molekylær medicin, bach.						
3829	60352020	4	Medicinalbiologi, BACH						
3830	8101	5	Medicinalbiologi (komb.HUM), bach.						
3831	8102	5	Medicinalbiologi (komb.SAM), bach.						
3832	8103	5	Medicinalbiologi (komb.NAT), bach.						
3833	8104	5	Medicinalbiologi (komb.HUM-TEK), bach.						
3834	603522	3	Medicinalkemi mv., BACH						
3835	60352210	4	Medicinalkemi mv., BACH						
3836	7920	5	Medicin med industriel speciale, bach.						
3837	8040	5	Medicinalkemi, bach.						
3838	603525	3	Nanoscience og nanobioscience, BACH						
3839	60352510	4	Nanoscience og nanobioscience, BACH						
3840	8291	5	Nanobioscience, bach.						
3841	8292	5	Nanoscience, bach.						
3842	603530	3	Fysik og fysiske fag, BACH						
3843	60353010	4	Astronomi, BACH						
3844	8044	5	Astronomi, bach.						
3845	60353015	4	Fysik, BACH						
3846	8119	5	Fysik (komb. HUM), bach.						
3847	8120	5	Fysik (komb. SAM), bach.						
3848	8121	5	Fysik (komb. NAT), bach.						
3849	8122	5	Fysik (komb. HUM-TEK), bach.						
3850	8137	5	Fysik, bach.						
3851	60353020	4	Geofysik, BACH						
3852	8049	5	Geofysik, bach.						
3853	60353025	4	Fysiske fag i øvrigt, BACH						
3854	8021	5	Meteorologi, bach.						
3855	8045	5	Biofysik, bach.						
3856	603535	3	Geodæsi og geoinformatik, BACH						
3857	60353510	4	Geodæsi og geoinformatik, BACH						
3858	8188	5	Geoinformatik, bach.						
3859	603537	3	Geografi, BACH						
3860	60353710	4	Geografi, BACH						
3861	8123	5	Geografi (komb. HUM), bach.						
3862	8124	5	Geografi (komb. SAM), bach.						
3863	8125	5	Geografi (komb. NAT), bach.						
3864	8126	5	Geografi (komb. HUM-TEK), bach.						
3865	8186	5	Geografi/Geografi og geoinformatik, bach.						
3866	8187	5	Naturgeografi, bach.						
3867	60353715	4	Kulturgeografi, BACH						
3868	8180	5	Kulturgeografi, bach.						
3869	603540	3	Geologi, BACH						
3870	60354010	4	Geologi, BACH						
3871	8147	5	Geologi, bach.						
3872	8148	5	Geologi-geoscience, bach.						
3873	603545	3	Idræt, BACH						
3874	60354510	4	Idræt, BACH						
3875	8253	5	Idræt/Idræt og sundhed, bach.						
3876	603547	3	Kemi, BACH						
3877	60354710	4	Kemi, BACH						
3878	8136	5	Kemi, bach.						
3879	8176	5	Kemi (komb. HUM), bach.						
3880	8177	5	Kemi (komb. SAM), bach.						
3881	8178	5	Kemi (komb. NAT), bach.						
3882	8179	5	Kemi (komb. HUM-TEK), bach.						
3883	603550	3	Matematik, BACH						
3884	60355010	4	Matematik, BACH						
3885	8116	5	Anvendt matematik, bach.						
3886	8138	5	Matematik, bach.						
3887	8168	5	Matematiske fag, bach.						
3888	8190	5	Matematik (komb. HUM), bach.						
3889	8191	5	Matematik (komb. SAM), bach.						
3890	8192	5	Matematik (komb. NAT), bach.						
3891	8193	5	Matematik (komb. HUM-TEK), bach.						
3892	60355015	4	Matematik og økonomi, BACH						
3893	8133	5	Matematik og økonomi, bach.						
3894	60355020	4	Forsikringsvidenskab, BACH						
3895	8059	5	Forsikringsmatematik, bach.						
3896	8164	5	Forsikringsmatematik, bach.						
3897	603555	3	Statistik, BACH						
3898	60355510	4	Statistik, BACH						
3899	8041	5	Statistik, bach.						
3900	603560	3	Naturvidenskabelige it-uddannelser, BACH						
3901	60356010	4	Datalogi og datahåndtering, BACH						
3902	3097	5	It-produktudvikling, bach.						
3903	3342	5	Datalogi, bach.						
3904	6083	5	Datalogi-økonomi, bach.						
3905	6084	5	Machine learning og data science, bach.						
3906	8110	5	Datalogi (komb. HUM), bach.						
3907	8111	5	Datalogi (komb. SAM), bach.						
3908	8112	5	Datalogi (komb. NAT), bach.						
3909	8113	5	Datalogi (komb. HUM-TEK), bach.						
3910	8135	5	Datalogi, bach.						
3911	8172	5	Datavidenskab, bach.						
3912	60356015	4	Softwareudvikling, BACH						
3913	8134	5	Softwareudvikling, bach.						
3914	60356020	4	Informatik, BACH						
3915	6634	5	Informatik (komb.HUM), bach.						
3916	6635	5	Informatik (komb.SAM), bach.						
3917	6636	5	Informatik (komb.NAT), bach.						
3918	6638	5	Informatik (komb.HUM-TEK), bach.						
3919	8105	5	Informatik, bach.						
3920	8130	5	Global virksomhedsinformatik, bach.						
3921	60356025	4	Digitale medier og design, BACH						
3922	6051	5	Digital design og interaktive teknologier, bach.						
3923	60356030	4	Interaktionsdesign, BACH						
3924	6017	5	Interaktionsdesign, bach.						
3925	60356035	4	Medialogi, BACH						
3926	6050	5	Medialogi, bach.						
3927	60356040	4	Naturvidenskabelige it-uddannelser i øvrigt, BACH						
3928	8114	5	Data science, bach.						
3929	8167	5	Naturvidenskab og IT, bach.						
3930	6039	2	Samfundsvidenskab, BACH						
3931	603910	3	Samfundsvidenskab uden nærmere angivelse, BACH						
3932	60391010	4	Samfundsvidenskab uden nærmere angivelse, BACH						
3933	164	5	Samfundsvidenskab una - udvekslingstud. (bachelor)						
3934	705	5	Samfundsvidenskab, ivu (bachelor)						
3935	3162	5	Kognitionsvidenskab, bach.						
3936	6001	5	Samfundsvidenskab, basis (bach.) (AAU)						
3937	6005	5	Samfundsvidenskab, basis (kand.) (AAU)						
3938	6103	5	Samfundsvidenskab, bach. (RUC)						
3939	6151	5	Samfundsvidenskab, grunduddannelse bach.						
3940	6463	5	Samfundsvidenskab una, bach.						
3941	7104	5	Samfundsvidenskab una, bach.						
3942	7108	5	Samfundsfag, bach.						
3943	603915	3	Administration, forvaltning og ledelse, BACH						
3944	60391510	4	Administration, forvaltning og ledelse, BACH						
3945	5769	5	Organisatorisk læring, bach.						
3946	7137	5	Innovation og digitalisering, bach.						
3947	7208	5	Virksomhedsstudier (komb. HUM), bach.						
3948	7209	5	Virksomhedsstudier (komb. SAM), bach.						
3949	7210	5	Virksomhedsstudier (komb. NAT), bach.						
3950	7211	5	Virksomhedsstudier (komb. HUM-TEK), bach.						
3951	603920	3	Antropologi, BACH						
3952	60392010	4	Antropologi, BACH						
3953	6516	5	Antropologi, bach.						
3954	7325	5	Antropologi, bach.						
3955	603925	3	Globalisering og internationale samfundsstudier, BACH						
3956	60392510	4	Globalisering og internationale samfundsstudier, BACH						
3957	7156	5	Globale studier (komb. HUM), bach.						
3958	7157	5	Globale studier (komb. SAM), bach.						
3959	7158	5	Globale studier (komb. NAT), bach.						
3960	7159	5	Globale studier (komb. HUM-TEK), bach.						
3961	7161	5	Internationale udviklingsstudier (komb. HUM), bach.						
3962	7162	5	Internationale udviklingsstudier (komb. SAM), bach.						
3963	7163	5	Internationale udviklingsstudier (komb. NAT), bach.						
3964	7164	5	Internationale udviklingsstudier (komb. HUM-TEK), bach.						
3965	60392515	4	EU-studier og europæiske studier, BACH						
3966	6040	5	Europæiske studier, bach.						
3967	7125	5	EU-studier (komb. HUM), bach.						
3968	7126	5	EU-studier (komb. SAM), bach.						
3969	7127	5	EU-studier (komb. NAT), bach.						
3970	7128	5	EU-studier (komb. HUM-TEK), bach.						
3971	7129	5	EU-studier, bach.						
3972	603930	3	Jura, BACH						
3973	60393010	4	Jura, BACH						
3974	7081	5	Jura, bach.						
3975	603935	3	Politologi, BACH						
3976	60393510	4	Statskundskab, BACH						
3977	3080	5	Statskundskab, bach.						
3978	7103	5	Statskundskab, bach.						
3979	7109	5	Politik og administration, bach.						
3980	7176	5	Politik og administration (komb. HUM), bach.						
3981	7177	5	Politik og administration (komb. SAM), bach.						
3982	7178	5	Politik og administration (komb. NAT), bach.						
3983	7179	5	Politik og administration (komb. HUM-TEK), bach.						
3984	60393515	4	Politologiske uddannelser i øvrigt, BACH						
3985	7061	5	Miljø og ressource management, bach.						
3986	7100	5	Politik og økonomi, bach						
3987	7134	5	Socialvidenskab, bach.						
3988	7191	5	Socialvidenskab (komb. HUM), bach.						
3989	7192	5	Socialvidenskab (komb. SAM), bach.						
3990	7193	5	Socialvidenskab (komb. NAT), bach.						
3991	7194	5	Socialvidenskab (komb. HUM-TEK), bach.						
3992	603940	3	Psykologi, BACH						
3993	60394010	4	Psykologi, BACH						
3994	3171	5	Kognitionsvidenskab,bach.						
3995	7006	5	Psykologi (komb. HUM), bach.						
3996	7007	5	Psykologi (komb. SAM), bach.						
3997	7008	5	Psykologi (komb. NAT), bach.						
3998	7009	5	Psykologi (komb. HUM-TEK), bach.						
3999	7153	5	Psykologi, bach.						
4000	603945	3	Sociologi, BACH						
4001	60394510	4	Sociologi, BACH						
4002	7131	5	Sociologi, bach.						
4003	7132	5	Sociologi og kulturanalyse, bach.						
4004	60394525	4	Sociologiske uddannelser i øvrigt, BACH						
4005	6163	5	Sundhedsfremme-sundhedsstrategier (komb. HUM), bach.						
