SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
2535;"508020";3;Jordbrugsvidenskab, MVU;;;;;;
2536;"50802015";4;Jordbrugsøkonomi, MVU;;;;;;
2537;"3275";5;Jordbrugvirksomhed(overbygning).prof.bach.;;;;;;
2538;"3288";5;Jordbrug (overbygning), prof.bach.;;;;;;
2539;"3289";5;Nature and Agricultural Management (overbygning), prof.bach.;;;;;;
2540;"5211";5;Jordbrugsvirksomhed (overbygning), prof.bach.;;;;;;
2541;"508045";3;Landskabsarkitektur og -forvaltning, MVU;;;;;;
2542;"50804510";4;Landskabsarkitektur og -forvaltning, MVU;;;;;;
2543;"4093";5;Skov- og landskabsingeniør, prof.bach.;;;;;;
2544;"4450";5;Have- og parkingeniør, prof.bach.;;;;;;
2545;"5160";5;Have- og parkingeniør, prof.bach.;;;;;;
2546;"8556";5;Teknologisk diplomuddannelse i parkvirksomhed;;;;;;
2547;"508050";3;Naturressourcer og miljø, MVU;;;;;;
2548;"50805090";4;Naturressourcer og miljø i øvrigt, MVU;;;;;;
2549;"3261";5;Energi og Miljø diplomuddannelse;;;;;;
2550;"8627";5;Humanøkologi (TD), diplomuddannelse;;;;;;
2551;"5085";2;Maritimt, MVU;;;;;;
2552;"508515";3;Skibsførere, MVU;;;;;;
2553;"50851510";4;Skibsførere, MVU;;;;;;
2554;"5190";5;Styrmand (skibsfører);;;;;;
2555;"5194";5;Skibsfører, seniorofficer, prof.bach.;;;;;;
2556;"5226";5;Skibsfører, prof.bach.;;;;;;
2557;"508520";3;Skibsofficerer, MVU;;;;;;
2558;"50852010";4;Skibsofficerer uden nærmere angivelse, MVU;;;;;;
2559;"5191";5;Skibsofficer dual-purpose, prof.bach.;;;;;;
2560;"5227";5;Maritim transport og skibsledelse (juniorofficer), prof.bach.;;;;;;
2561;"50852015";4;Juniorofficerer, MVU;;;;;;
2562;"2029";5;Juniorofficer, 1.teoridel;;;;;;
2563;"5188";5;Juniorofficer, prof.bach.;;;;;;
2564;"5192";5;Juniorofficer, 2.teoridel;;;;;;
2565;"5193";5;Juniorofficer, 3.teoridel;;;;;;
2566;"50852020";4;Seniorofficerer, MVU;;;;;;
2567;"5222";5;Maritim transport og skibsledelse (seniorofficer), prof.bach.;;;;;;
2568;"508595";3;Maritime uddannelser i øvrigt, MVU;;;;;;
2569;"50859510";4;Maritime uddannelser i øvrigt, MVU;;;;;;
2570;"5187";5;Vagtofficer;;;;;;
2571;"5089";2;Sundhedsfaglig, MVU;;;;;;
2572;"508910";3;Sundhedsfaglig uddannelse uden nærmere angivelse, MVU;;;;;;
2573;"50891010";4;Sundhedsfaglig uddannelse uden nærmere angivelse, MVU;;;;;;
2574;"0159";5;Sundhed una - udvekslingstud. (ml.lang vidg.);;;;;;
2575;"0590";5;Social/sundhed, ivu (mvu);;;;;;
2576;"8632";5;Sundhedsfaglig diplomuddannelse;;;;;;
2577;"8657";5;Tværfaglig diplomuddannelse;;;;;;
2578;"508912";3;Bioanalytiker, MVU;;;;;;
2579;"50891210";4;Bioanalytiker, MVU;;;;;;
2580;"5159";5;Bioanalytiker, prof.bach;;;;;;
2581;"508915";3;Ergo- og fysioterapeut, MVU;;;;;;
2582;"50891510";4;Ergo- og fysioterapeut, MVU;;;;;;
2583;"5151";5;Fysioterapi, prof.bach.;;;;;;
2584;"5153";5;Ergoterapi, prof.bach.;;;;;;
2585;"5154";5;Ergo- og fysioterapeut ledende/undervisende, videreuddannelse;;;;;;
2586;"508920";3;Jordemoder, MVU;;;;;;
2587;"50892010";4;Jordemoder, MVU;;;;;;
2588;"5175";5;Jordemoder, prof.bach.;;;;;;
2589;"508925";3;Omsorgsarbejde, videreuddannelse, MVU;;;;;;
2590;"50892510";4;Omsorgsarbejde, videreuddannelse, MVU;;;;;;
2591;"5116";5;Omsorgsassistent ved åndsvageforsorgen;;;;;;
2592;"5118";5;Omsorgspersonale, fortsætteruddannelse;;;;;;
2593;"8637";5;Diplomuddannelse i psykiatri;;;;;;
2594;"8639";5;Diplomuddannelsen i ældrearbejde;;;;;;
2595;"508930";3;Radiograf, MVU;;;;;;
2596;"50893010";4;Radiograf, MVU;;;;;;
2597;"5158";5;Radiograf, prof.bach.;;;;;;
2598;"508935";3;Sygepleje og sundhedspleje, MVU;;;;;;
2599;"50893510";4;Sygepleje og sundhedspleje, MVU;;;;;;
2600;"5166";5;Sygeplejerske, prof.bach.;;;;;;
2601;"5168";5;Sundhedsplejerske, diplomeksamen;;;;;;
2602;"5169";5;Ledende sygeplejerske;;;;;;
2603;"5171";5;Sundheds- og sygeplejerske, videreuddannelse;;;;;;
2604;"5178";5;Sygeplejerske, diplomeksamen;;;;;;
2605;"5179";5;Sygepleje supplering, adgangsgivende til videre uddannelse;;;;;;
2606;"8633";5;Kræftsygepleje, specialsygeplejerske;;;;;;
2607;"8634";5;Sygeplejerske, suppleringsuddannelse;;;;;;
2608;"8635";5;Stråleterapi, specialsygeplejerske;;;;;;
2609;"9470";5;Anæstesisygeplejerske;;;;;;
2610;"9474";5;Hygiejnesygeplejerske;;;;;;
2611;"9477";5;Danmarks sygeplejerskehøjskole, 1.-2. del;;;;;;
2612;"508940";3;Tandplejer og klinisk tandteknik, MVU;;;;;;
2613;"50894010";4;Tandplejer og klinisk tandteknik, MVU;;;;;;
2614;"5431";5;Tandplejer;;;;;;
2615;"5434";5;Tandplejer, prof.bach.;;;;;;
2616;"8636";5;Diplomuddannelse i oral helse;;;;;;
2617;"508945";3;Andre sundhedsfaglige uddannelser, MVU;;;;;;
2618;"50894510";4;Bandagist, MVU;;;;;;
2619;"5060";5;Værkstedsteknisk grundskole, bandagist;;;;;;
2620;"5161";5;Bandagist, prof.bach.;;;;;;
2621;"9495";5;Bandagist;;;;;;
2622;"50894520";4;Optometrist, MVU;;;;;;
2623;"5176";5;Optometrist, prof.bach.;;;;;;
2624;"50894525";4;Psykomotorik og afspænding mv., MVU;;;;;;
2625;"0810";5;Holistisk afspændingspædagog (privat udd.);;;;;;
2626;"5157";5;Psykomotorik, prof.bach.;;;;;;
2627;"9620";5;Afspændingspædagog;;;;;;
2628;"50894590";4;Sundhedsfaglige uddannelser i øvrigt, MVU;;;;;;
2629;"5451";5;Klinisk diætist;;;;;;
2630;"5469";5;Global nutrition and health, prof.bach.;;;;;;
2631;"5095";2;Politi og forsvar mv., MVU;;;;;;
2632;"509510";3;Politi og forsvar uden nærmere angivelse, MVU;;;;;;
2633;"50951010";4;Politi og forsvar uden nærmere angivelse, MVU;;;;;;
2634;"0595";5;Forsvar, ivu (mvu);;;;;;
2635;"509520";3;Politi, MVU;;;;;;
2636;"50952010";4;Politivirksomhed, MVU;;;;;;
2637;"5246";5;Politivirksomhed, prof.bach.;;;;;;
2638;"509525";3;Officer i forsvaret, MVU;;;;;;
2639;"50952510";4;Officer i forsvaret uden nærmere angivelse, MVU;;;;;;
2640;"9687";5;Officer B-linien una;;;;;;
2641;"9688";5;Officer una;;;;;;
2642;"50952515";4;Officer i flyvevåbnet, MVU;;;;;;
2643;"5775";5;Officer B-linien, flyvevåbnet;;;;;;
2644;"5870";5;Officer, flyvevåbnet;;;;;;
2645;"50952520";4;Officer i hæren, MVU;;;;;;
2646;"5755";5;Officer B-linien, hæren;;;;;;
2647;"5860";5;Officer, hæren;;;;;;
2648;"50952525";4;Officer i søværnet, MVU;;;;;;
2649;"5765";5;Officer B-linien, søværnet;;;;;;
2650;"5865";5;Officer, søværnet;;;;;;
2651;"50952530";4;Sprogofficer, MVU;;;;;;
2652;"5873";5;Sprogofficer;;;;;;
2653;"5097";2;Videregående uddannelser uden nærmere angivelse, MVU;;;;;;
2654;"509710";3;Videregående uddannelser uden nærmere angivelse, MVU;;;;;;
2655;"50971010";4;Videregående uddannelser uden nærmere angivelse, MVU;;;;;;
2656;"0500";5;Mellemlang videregående uddannelse una, ivu(MVU);;;;;;
2657;"3321";5;Gæstestuderende;;;;;;
2658;"3322";5;Åben uddannelse;;;;;;
2659;"3943";5;Mellemlange videregående uddannelser, fagspecifikke kurser;;;;;;
2660;"8599";5;Diplomuddannelse, fleksibelt forløb;;;;;;
2661;"60";1;Bacheloruddannelser, BACH;;;;;;
2662;"6020";2;Pædagogisk, BACH;;;;;;
2663;"602030";3;Pædagogik, BACH;;;;;;
2664;"60203010";4;Audiologopædi, BACH;;;;;;
2665;"3062";5;Audiologi, bach.;;;;;;
2666;"3064";5;Logopædi, bach.;;;;;;
2667;"3065";5;Pædagogisk audiologi, bach.;;;;;;
2668;"3343";5;Audiologopædi, bach.;;;;;;
2669;"6500";5;Audiologopædi, bach.;;;;;;
2670;"60203020";4;Pædagogik, BACH;;;;;;
2671;"6003";5;Sproglig-pædagogik, basis (bach.) (AAU);;;;;;
2672;"6007";5;Sproglig pædagogik, basis (kand.) (AAU);;;;;;
2673;"6606";5;Pædagogik, bach.;;;;;;
2674;"6025";2;Humanistisk og teologisk, BACH;;;;;;
2675;"602510";3;Humanistisk uden nærmere angivelse, BACH;;;;;;
2676;"60251010";4;Humanistisk uden nærmere angivelse, BACH;;;;;;
2677;"0161";5;Humanistisk una - udvekslingstud. (bachelor);;;;;;
2678;"0702";5;Humanistisk/teologisk, ivu (bachelor);;;;;;
2679;"3813";5;Humanistisk una, bach. (RUC);;;;;;
2680;"3814";5;Humanities, bach. (RUC);;;;;;
2681;"6102";5;Humanistisk, bach. (RUC);;;;;;
2682;"6299";5;Humanistisk, fællessemester (bach.) (AAU);;;;;;
2683;"6570";5;Humanistisk una, bach.;;;;;;
2684;"602512";3;Arkæologi, BACH;;;;;;
2685;"60251205";4;Arkæologi, BACH;;;;;;
2686;"3220";5;Arkæologi, bach.;;;;;;
2687;"60251210";4;Arkæologi, forhistorisk, BACH;;;;;;
2688;"6528";5;Arkæologi forhistorisk, bach.;;;;;;
2689;"60251215";4;Arkæologi, klassisk, BACH;;;;;;
2690;"6556";5;Arkæologi klassisk, bach.;;;;;;
2691;"60251220";4;Arkæologi, middelalder, BACH;;;;;;
2692;"6584";5;Middelalder- og renæssancearkæologi, bach.;;;;;;
2693;"60251225";4;Arkæologi, nærorientalsk, BACH;;;;;;
2694;"6502";5;Mellemøstens sprog og samfund-Nærorientalsk arkæologi, bach.;;;;;;
2695;"602515";3;Oldtidskundskab, BACH;;;;;;
2696;"60251510";4;Oldtidskundskab, BACH;;;;;;
2697;"6598";5;Nærorientalsk oldtidskultur, bach.;;;;;;
2698;"602517";3;Etnologi, BACH;;;;;;
2699;"60251710";4;Etnologi, BACH;;;;;;
2700;"6518";5;Etnologi europæisk, bach;;;;;;
2701;"6526";5;Folkemindevidenskab, bach.;;;;;;
2702;"602520";3;Filosofi, BACH;;;;;;
2703;"60252010";4;Filosofi, BACH;;;;;;
2704;"6522";5;Filosofi, bach.;;;;;;
2705;"6568";5;Anvendt filosofi, bach.;;;;;;
2706;"602522";3;Historie, BACH;;;;;;
2707;"60252210";4;Historie, BACH;;;;;;
2708;"6534";5;Historie, bach.;;;;;;
2709;"602525";3;Ide- og videnskabshistorie, BACH;;;;;;
2710;"60252510";4;Idehistorie, BACH;;;;;;
2711;"6540";5;Idehistorie, bach.;;;;;;
2712;"602526";3;Film, teater og musikvidenskab mv., BACH;;;;;;
2713;"60252610";4;Kunsthistorie, BACH;;;;;;
2714;"3148";5;Æstetik og kultur, bach.;;;;;;
2715;"3339";5;Kunsthistorie, bach.;;;;;;
2716;"6578";5;Kunsthistorie, bach.;;;;;;
2717;"60252615";4;Film og medievidenskab, BACH;;;;;;
2718;"6506";5;Medievidenskab, bach.;;;;;;
2719;"6520";5;Film- og medievidenskab, bach.;;;;;;
2720;"6562";5;Film- og medievidenskab, bach.;;;;;;
2721;"60252620";4;Dramaturgi og teatervidenskab, BACH;;;;;;
2722;"6510";5;Dramaturgi, bach.;;;;;;
2723;"6640";5;Teater- og performancestudier, bach.;;;;;;
2724;"60252625";4;Musikvidenskab, BACH;;;;;;
2725;"6004";5;Musisk-æstetisk, basis (bach.) (AAU);;;;;;
2726;"6008";5;Musisk-æstetisk, basis (kand.) (AAU);;;;;;
2727;"602527";3;Litteraturvidenskab, BACH;;;;;;
2728;"60252710";4;Litteraturvidenskab, BACH;;;;;;
2729;"6580";5;Litteraturhistorie, bach.;;;;;;
2730;"6582";5;Litteraturvidenskab, bach.;;;;;;
2731;"602530";3;Kommunikation og formidling, BACH;;;;;;
2732;"60253010";4;Kommunikation og formidling, BACH;;;;;;
2733;"3006";5;International virksomhedskommunikation i arabisk, bach.;;;;;;
2734;"3094";5;Digital design, bach.;;;;;;
2735;"3100";5;Informationsvidenskab, bach.;;;;;;
2736;"3221";5;International kommunikation og multimedier, bach.;;;;;;
2737;"3327";5;Kommunikation, bach.;;;;;;
2738;"3335";5;Kommunikation og digitale medier, bach.;;;;;;
2739;"5993";5;Kommunikation, bach.;;;;;;
2740;"6536";5;Kommunikation og digitale medier, bach.;;;;;;
2741;"6538";5;Kommunikation og IT, bach.;;;;;;
2742;"60253015";4;Kultur og sprogmøde, BACH;;;;;;
2743;"6507";5;Interkulturel pædagogik og dansk som andetsprog, bach.;;;;;;
2744;"6508";5;Interkulturel pædagogik og arabisk, bach.;;;;;;
2745;"602532";3;Journalistik og retorik, BACH;;;;;;
2746;"60253210";4;Journalistik, BACH;;;;;;
2747;"6665";5;Journalistik, bach.;;;;;;
2748;"60253215";4;Retorik, BACH;;;;;;
2749;"6666";5;Retorik, bach.;;;;;;
2750;"602535";3;Informationsvidenskab mv., BACH;;;;;;
2751;"60253510";4;Informationsvidenskab mv., BACH;;;;;;
2752;"5463";5;Informationsstudier, bach.;;;;;;
2753;"5948";5;Information management, bach.;;;;;;
2754;"6532";5;Bibliotekskundskab og videnskommunikation, bach.;;;;;;
2755;"6546";5;Informationsvidenskab, it og interaktionsdesign;;;;;;
2756;"6672";5;Multimedia, bach.;;;;;;
2757;"602540";3;Oplevelses-design, BACH;;;;;;
2758;"60254010";4;Oplevelses-design, BACH;;;;;;
2759;"3154";5;Art and technology, bach.;;;;;;
2760;"6681";5;Art and technology, bach.;;;;;;
2761;"6682";5;Kunst og teknologi, bach.;;;;;;
2762;"602542";3;Musikterapi, BACH;;;;;;
2763;"60254210";4;Musikterapi, BACH;;;;;;
2764;"6030";5;Musikterapi, bach.;;;;;;
2765;"6298";5;Musikterapi, fællessemester (bach.);;;;;;
2766;"602545";3;Religion og religionsvidenskab, BACH;;;;;;
2767;"60254510";4;Religion og religionsvidenskab, BACH;;;;;;
2768;"6612";5;Religionshistorie, bach.;;;;;;
2769;"6670";5;Religion studier/videnskab, bach.;;;;;;
2770;"602550";3;Lingvistik, BACH;;;;;;
2771;"60255010";4;Lingvistik, BACH;;;;;;
2772;"3032";5;Lingvistik, bach.;;;;;;
2773;"6504";5;Sprogvidenskab og lingvistik, bach.;;;;;;
2774;"602552";3;Dansk-nordisk sprog og litteratur, BACH;;;;;;
2775;"60255210";4;Dansk-nordisk sprog og litteratur, BACH;;;;;;
2776;"6590";5;Dansk, bach.;;;;;;
2777;"6592";5;Nordisk sprog og litteratur, bach.;;;;;;
2778;"602555";3;Mellemøstens sprog, BACH;;;;;;
2779;"60255510";4;Mellemøstens sprog uden nærmere angivelse, BACH;;;;;;
2780;"3034";5;Arabisk- og islamstudier, bach.;;;;;;
2781;"6616";5;Semitisk, bach.;;;;;;
2782;"6622";5;Mellemøstens sprog og samfund, bach.;;;;;;
2783;"60255515";4;Arabisk, BACH;;;;;;
2784;"6600";5;Mellemøstens sprog og samfund-arabisk, bach.;;;;;;
2785;"60255520";4;Hebraisk, BACH;;;;;;
2786;"6602";5;Mellemøstens sprog og samfund-hebraisk, bach.;;;;;;
2787;"60255525";4;Persisk, BACH;;;;;;
2788;"6552";5;Persisk, bach.;;;;;;
2789;"6610";5;Mellemøstens sprog og samfund-persisk, bach.;;;;;;
2790;"60255530";4;Tyrkisk, BACH;;;;;;
2791;"6614";5;Mellemøstens sprog og samfund-tyrkisk, bach.;;;;;;
2792;"602557";3;Romanske sprog, BACH;;;;;;
2793;"60255710";4;Fransk, BACH;;;;;;
2794;"6530";5;Fransk sprog, litteratur og kultur, bach.;;;;;;
2795;"60255715";4;Italiensk, BACH;;;;;;
2796;"6550";5;Italiensk sprog og kultur, bach.;;;;;;
2797;"60255720";4;Portugisisk og brasilliansk, BACH;;;;;;
2798;"3066";5;Brasilianske studier, bach.;;;;;;
2799;"3068";5;Portugisiske og brasilianske studier, bach.;;;;;;
2800;"6604";5;Portugisisk, bach.;;;;;;
2801;"60255725";4;Rumænsk, BACH;;;;;;
2802;"6558";5;Rumænsk, bach.;;;;;;
2803;"60255730";4;Spansk, BACH;;;;;;
2804;"3039";5;Spansk og spanskamerikansk sprog, litteratur og kultur, bach.;;;;;;
2805;"3041";5;Spansk sprog og kultur, bach.;;;;;;
2806;"6632";5;Spansk og spanskamerikanske studier, bach.;;;;;;
2807;"6652";5;Sprog og internationale studier-spansk, bach.;;;;;;
2808;"602560";3;Slavisk, østeuropa og balkan, BACH;;;;;;
2809;"60256010";4;Slavisk, østeuropa og balkan uden nærmere angivelse, BACH;;;;;;
2810;"3071";5;Øst- og sydøsteuropastudier, bulgarsk, bach.;;;;;;
2811;"3072";5;Øst- og sydøsteuropastudier, grækenlandsstudier, bach.;;;;;;
2812;"3073";5;Øst- og sydøsteuropastudier, polsk, bach.;;;;;;
2813;"3074";5;Øst- og sydøsteuropastudier, russisk, bach.;;;;;;
2814;"3172";5;Tjekkisk,bach.;;;;;;
2815;"3346";5;Rusland- og balkanstudier, bach.;;;;;;
2816;"3356";5;Østeuropastudier, bach.;;;;;;
2817;"6596";5;Øst- og sydøsteuropastudier, balkanstudier, bach.;;;;;;
2818;"6620";5;Østeuropastudier, bach.;;;;;;
2819;"602562";3;Sydøstasiatiske sprog, BACH;;;;;;
2820;"60256210";4;Indien og Sydasienstudier, BACH;;;;;;
2821;"6650";5;Moderne Indien og Sydasienstudier, bach.;;;;;;
2822;"60256215";4;Indonesisk, BACH;;;;;;
2823;"6548";5;Asienstudier, Indonesisk/Sydøstasienstudier, bach.;;;;;;
2824;"60256220";4;Thai, BACH;;;;;;
2825;"6555";5;Asienstudier, Thai/Sydøstasienstudier, bach.;;;;;;
2826;"602563";3;Østasiatiske sprog, BACH;;;;;;
2827;"60256310";4;Østasiatiske sprog uden nærmere angivelse, BACH;;;;;;
2828;"6646";5;Østasiatisk sprog og kultur, bach.;;;;;;
2829;"60256315";4;Japanstudier, BACH;;;;;;
2830;"6559";5;Asienstudier, Japanstudier, bach.;;;;;;
2831;"60256320";4;Kinastudier, BACH;;;;;;
2832;"6561";5;Asienstudier, Kinastudier, bach.;;;;;;
2833;"60256325";4;Koreastudier, BACH;;;;;;
2834;"6564";5;Asienstudier, Koreastudier, bach.;;;;;;
2835;"60256330";4;Tibetologi, BACH;;;;;;
2836;"6566";5;Asienstudier, Tibetologi, bach.;;;;;;
2837;"602565";3;Vestgermansk, BACH;;;;;;
2838;"60256510";4;Engelsk, BACH;;;;;;
2839;"6512";5;Engelsk, bach.;;;;;;
2840;"6617";5;Sprog og internationale studier-engelsk, bach.;;;;;;
2841;"6618";5;Language and International Studies-English, bach.;;;;;;
2842;"60256515";4;Nederlandsk, BACH;;;;;;
2843;"6588";5;Nederlandsk, bach.;;;;;;
2844;"60256520";4;Tysk, BACH;;;;;;
2845;"6642";5;Tysk sprog, litteratur og kultur, bach.;;;;;;
2846;"602570";3;Klassisk sprog og filologi, BACH;;;;;;
2847;"60257010";4;Klassisk Indisk - sanskrit, BACH;;;;;;
2848;"6544";5;Asienstudier, Indologi, bach.;;;;;;
2849;"60257025";4;Klassisk filologi, BACH;;;;;;
2850;"3087";5;Klassisk filologi, bach.;;;;;;
2851;"3088";5;Græsk, klassisk, bach.;;;;;;
2852;"3089";5;Latin, bach.;;;;;;
2853;"3090";5;Oldtidskundskab, bach.;;;;;;
2854;"3272";5;Klassisk filologi, bach.;;;;;;
2855;"6560";5;Klassisk filologi, bach.;;;;;;
2856;"602571";3;Oldtidssprog, BACH;;;;;;
2857;"60257110";4;Oldtidssprog, BACH;;;;;;
2858;"6505";5;Mellemøstens sprog og samfund - Assyriologi, bach.;;;;;;
2859;"6594";5;Mellemøstens sprog og samfund - Ægyptologi, bach.;;;;;;
2860;"602575";3;Øvrige sproguddannelser, BACH;;;;;;
2861;"60257510";4;Finsk, BACH;;;;;;
2862;"6524";5;Finsk, bach.;;;;;;
2863;"60257515";4;Indianske sprog og kulturer, BACH;;;;;;
2864;"6542";5;Indianske sprog og kulturer, bach.;;;;;;
2865;"60257520";4;Indoeuropæisk, BACH;;;;;;
2866;"6574";5;Indoeuropæisk, bach.;;;;;;
2867;"60257525";4;Ungarsk, BACH;;;;;;
2868;"6644";5;Ungarsk, bach.;;;;;;
2869;"60257530";4;Sprog - international politik og historie, BACH;;;;;;
2870;"7621";5;Amerikanske studier, bach.;;;;;;
2871;"602585";3;Erhvervssproglige bachelorer, BACH;;;;;;
2872;"60258510";4;Erhvervssproglige bachelorer, BACH;;;;;;
2873;"5950";5;Erhvervssprog, bach.;;;;;;
2874;"5951";5;Engelsk-fransk erhvervssprog, bach.;;;;;;
2875;"5952";5;Engelsk-italiensk erhvervssprog, bach.;;;;;;
2876;"5953";5;Engelsk-russisk erhvervssprog, bach.;;;;;;
2877;"5954";5;Engelsk-spansk erhvervssprog, bach.;;;;;;
2878;"5955";5;Engelsk-tysk erhvervssprog, bach.;;;;;;
2879;"5956";5;Fransk-italiensk erhvervssprog, bach.;;;;;;
2880;"5957";5;Fransk-spansk erhvervssprog, bach.;;;;;;
2881;"5958";5;Fransk-tysk erhvervssprog, bach.;;;;;;
2882;"5959";5;Tysk-italiensk erhvervssprog, bach.;;;;;;
2883;"5960";5;Tysk-russisk erhvervssprog, bach.;;;;;;
2884;"5961";5;Tysk-spansk erhvervssprog, bach.;;;;;;
2885;"5988";5;Engelsk-amerikanske studier erhvervssproglig, bach.;;;;;;
2886;"5994";5;Russisk-spansk erhvervssprog, bach.;;;;;;
2887;"6576";5;Europæisk business, bach.;;;;;;
2888;"602589";3;Erhvervssprog, kombineret, BACH;;;;;;
2889;"60258910";4;Erhvervssprog, kombineret uden nærmere angivelse, BACH;;;;;;
2890;"3007";5;International virksomhedskommunikation i engelsk, bach.;;;;;;
2891;"3008";5;Internat. virksomhedskommunik., engelsk-it-webkomm.,bach.;;;;;;
2892;"3009";5;Internat. virksomhedskommunik., spansk og medier, bach.;;;;;;
2893;"3010";5;International virksomhedskommunikation i spansk, bach.;;;;;;
2894;"3011";5;Internat. virksomhedskommunik., tysk og medier, bach.;;;;;;
2895;"3012";5;International virksomhedskommunikation tysk, bach.;;;;;;
2896;"3013";5;Internat. virksomhedskommunikation, engelsk og IT, bach.;;;;;;
2897;"3014";5;International virksomhedskommunikation i fransk, bach.;;;;;;
2898;"3015";5;Internat. virksomhedskommunikation, spansk og IT, bach.;;;;;;
2899;"3016";5;Internat. virksomhedskommunikation, tysk og IT, bach.;;;;;;
2900;"3017";5;International virksomhedskommunikation, sproglig og kulturel formidling, bach.;;;;;;
2901;"3018";5;International virksomhedskommunikation i 2 fremmedsprog, bach.;;;;;;
2902;"3084";5;Marketing and management communication, bach.;;;;;;
2903;"5733";5;Interkulturel markedskommunikation, bach.;;;;;;
2904;"5940";5;Engelsk og organisationskommunikation, bach.;;;;;;
2905;"5941";5;Fransk erhvervssprog kombineret una, bach.;;;;;;
2906;"5942";5;Tysk erhvervssprog kombineret una, bach.;;;;;;
2907;"5943";5;Erhvervssprog og kulturformidling, bach.;;;;;;
2908;"5944";5;Erhvervssprog og IT, bach.;;;;;;
2909;"5945";5;Erhvervssprog og pædagogik, bach.;;;;;;
2910;"5946";5;Engelsk erhvervssprog kombineret una, bach.;;;;;;
2911;"5947";5;Markedsføringsøkonomi og engelsk erhvervssprog, bach.;;;;;;
2912;"5949";5;Spansk erhvervssprog kombineret una, bach.;;;;;;
2913;"5990";5;Erhvervssprog og medie, bach.;;;;;;
2914;"5992";5;International marketing erhvervssproglig, bach.;;;;;;
2915;"60258915";4;Erhvervssprog og europæiske studier, BACH;;;;;;
2916;"5932";5;Tysk erhvervssprog og europæiske studier, bach.;;;;;;
2917;"5933";5;Internat. virksomhedskommunik, eng.-europæiske studier, bach.;;;;;;
2918;"5934";5;Internat. virksomhedskommunik, fransk-europæiske studier, bach.;;;;;;
2919;"5935";5;Internat. virksomhedskommunik, spansk-europæiske studier, bach.;;;;;;
2920;"5991";5;Erhvervssprog og europæiske studier, bach.;;;;;;
2921;"60258920";4;Sprog og virksomhedskommunikation, BACH;;;;;;
2922;"3166";5;Internat. virksomhedskommunikation, arabisk, bach.;;;;;;
2923;"5931";5;Internat. virksomhedskommunik,eng.-internat.marketing, bach.;;;;;;
2924;"5936";5;Internat. virksomhedskommunik., tysk - kommunikation, bach.;;;;;;
2925;"5937";5;Internat. virksomhedskommunik., spansk - kommunikation, bach.;;;;;;
2926;"5938";5;Internat. virksomhedskommunik., engelsk - kommunikation, bach.;;;;;;
2927;"5939";5;Internat. virksomhedskommunik., fransk - kommunikation, bach.;;;;;;
2928;"5970";5;Internat. virksomhedskommunik., tysk-fransk, bach.;;;;;;
2929;"5971";5;Internat. virksomhedskommunik., tysk-spansk, bach.;;;;;;
2930;"5972";5;Internat. virksomhedskommunik., engelsk-fransk, bach.;;;;;;
2931;"5973";5;Internat. virksomhedskommunik., engelsk-spansk, bach.;;;;;;
2932;"5974";5;Internat. virksomhedskommunik., engelsk-tysk, bach.;;;;;;
2933;"5975";5;Internat. virksomhedskommunik., fransk-spansk, bach.;;;;;;
2934;"5976";5;International virksomhedskommunikation, engelsk, bach.;;;;;;
2935;"5977";5;International virksomhedskommunikation, fransk, bach.;;;;;;
2936;"5978";5;International virksomhedskommunikation, spansk, bach.;;;;;;
2937;"5979";5;International virksomhedskommunikation, tysk, bach.;;;;;;
2938;"6018";5;International virksomhedskommunikation, bach.;;;;;;
2939;"6045";5;Internat. virksomhedskommunikation, spansk, bach.;;;;;;
2940;"6046";5;Internat. virksomhedskommunikation, engelsk, bach.;;;;;;
2941;"6047";5;Internat. virksomhedskommunikation, fransk, bach.;;;;;;
2942;"6048";5;Internat. virksomhedskommunikation, tysk, bach.;;;;;;
2943;"602595";3;Humanistisk i øvrigt, BACH;;;;;;
2944;"60259510";4;Eskimologi, BACH;;;;;;
2945;"6554";5;Grønlandske og arktiske studier, bach.;;;;;;
2946;"60259525";4;Humanistiske uddannelser i øvrigt, BACH;;;;;;
2947;"6586";5;Musik/Musikvidenskab, bach.;;;;;;
2948;"6679";5;Designkultur, bach.;;;;;;
2949;"6680";5;Designkultur og økonomi, bach.;;;;;;
2950;"602597";3;Teologi, BACH;;;;;;
2951;"60259710";4;Teologi, BACH;;;;;;
2952;"7231";5;Teologi, bach.;;;;;;
2953;"6030";2;Kunstnerisk, BACH;;;;;;
2954;"603010";3;Kunstnerisk uden nærmere angivelse, BACH;;;;;;
2955;"60301010";4;Kunstnerisk uden nærmere angivelse, BACH;;;;;;
2956;"0162";5;Kunstnerisk una - udvekslingstud. (bachelor);;;;;;
2957;"0703";5;Kunstnerisk, ivu (bachelor);;;;;;
2958;"603015";3;Arkitektur, BACH;;;;;;
2959;"60301510";4;Arkitektur, BACH;;;;;;
2960;"6690";5;Arkitekt, bach.;;;;;;
2961;"603020";3;Bildende kunst, BACH;;;;;;
2962;"60302010";4;Bildende kunst, BACH;;;;;;
2963;"5813";5;Billedkunst, bach.;;;;;;
2964;"603050";3;Designer, BACH;;;;;;
2965;"60305010";4;Designer uden nærmere angivelse, BACH;;;;;;
2966;"5055";5;Designer, bach.;;;;;;
